cms_certification_num,payer,code,internal_revenue_code,description,inpatient_outpatient,price,code_disambiguator
500064,GROSS CHARGE,27510,04900408,HC CLTX FEM FX DSTL END MEDIAL/LAT CONDYLE W/MNPJ,UNSPECIFIED,1536.46,NONE
500064,GROSS CHARGE,27520,04900409,HC CLOSED TX PATELLAR FRACTURE W/O MANIPULATION,UNSPECIFIED,751.77,NONE
500064,GROSS CHARGE,27530,04900410,CLTX TIBL FX PROX W/O MNPJ,UNSPECIFIED,830.06,NONE
500064,GROSS CHARGE,27532,04900411,CLTX TIBL FX PROX +-MNPJ W/SKEL TRACJ,UNSPECIFIED,3724.08,NONE
500064,GROSS CHARGE,27538,04900412,HC CLTX INTERCONDYLAR SPI&/TUBRST FX KNE +-MNPJ,UNSPECIFIED,996.14,NONE
500064,GROSS CHARGE,27550,04900413,HC CLOSED TX KNEE DISLOCATION W/O ANESTHESIA,UNSPECIFIED,1132.68,NONE
500064,GROSS CHARGE,27560,04900414,HC CLTX PATELLAR DISLC W/O ANES,UNSPECIFIED,762.3,NONE
500064,GROSS CHARGE,27648,04900415,INJECTION ANKLE ARTHROGRAPHY,UNSPECIFIED,436.81,NONE
500064,GROSS CHARGE,27750,04900416,CLTX TIBL SHFT FX W/O MNPJ,UNSPECIFIED,963.45,NONE
500064,GROSS CHARGE,27752,04900417,HC CLTX TIBL SHFT FX W/MNPJ +-SKEL TRACJ,UNSPECIFIED,2704.24,NONE
500064,GROSS CHARGE,27760,04900418,CLTX MEDIAL MALLS FX W/O MNPJ,UNSPECIFIED,753.47,NONE
500064,GROSS CHARGE,27762,04900419,HC CLTX MEDIAL MALLS FX W/MNPJ +-SKN/SKEL TRACJ,UNSPECIFIED,2335.42,NONE
500064,GROSS CHARGE,27767,04900420,HC CLOSED TREATMENT PST MALLEOLUS FRACTURE W/O MNPJ,UNSPECIFIED,593.38,NONE
500064,GROSS CHARGE,27768,04900421,HC CLOSED TREATMENT PST MALLEOLUS FRACTURE W MNPJ,UNSPECIFIED,1981.25,NONE
500064,GROSS CHARGE,27780,04900422,HC CLTX PROX FIBULA/SHFT FX W/O MNPJ,UNSPECIFIED,678.15,NONE
500064,GROSS CHARGE,27781,04900423,HC CLTX PROX FIBULA/SHFT FX W/MNPJ,UNSPECIFIED,4356.29,NONE
500064,GROSS CHARGE,27786,04900424,HC CLTX DSTL FIBULAR FX LAT MALLS W/O MNPJ,UNSPECIFIED,703.01,NONE
500064,GROSS CHARGE,27788,04900425,HC CLTX DSTL FIBULAR FX LAT MALLS W/MNPJ,UNSPECIFIED,864.25,NONE
500064,GROSS CHARGE,27808,04900426,HC CLOSED TX BIMALLEOLAR ANKLE FRACTURE W/O MNPJ,UNSPECIFIED,556.72,NONE
500064,GROSS CHARGE,27810,04900427,HC CLOSED TX BIMALLEOLAR ANKLE FRACTURE W MNPJ,UNSPECIFIED,1763.49,NONE
500064,GROSS CHARGE,27816,04900428,CLTX TRIMAL ANKLE FX W/O MNPJ,UNSPECIFIED,852.3,NONE
500064,GROSS CHARGE,27818,04900429,CLTX TRIMAL ANKLE FX W/MNPJ,UNSPECIFIED,1797.53,NONE
500064,GROSS CHARGE,27840,04900430,HC CLTX ANKLE DISLC W/O ANES,UNSPECIFIED,1258.22,NONE
500064,GROSS CHARGE,28400,04900431,HC CLTX CALCANEAL FX W/O MNPJ,UNSPECIFIED,583.34,NONE
500064,GROSS CHARGE,28405,04900432,HC CLOSED TX CALCANEAL FRACTURE W/MANIPULATION,UNSPECIFIED,9643.18,NONE
500064,GROSS CHARGE,28430,04900433,HC CLOSED TX TALUS FRACTURE W/O MANIPULATION,UNSPECIFIED,550.25,NONE
500064,GROSS CHARGE,28435,04900434,CLOSED TX TALUS FRACTURE W/ MANIPULATION,UNSPECIFIED,1877.74,NONE
500064,GROSS CHARGE,28450,04900435,TX TARSAL B1 FX XCP TALUS&CALCN W/O MNPJ,UNSPECIFIED,557.03,NONE
500064,GROSS CHARGE,28455,04900436,TX TARSAL B1 FX XCP TALUS&CALCN W/MNPJ,UNSPECIFIED,1502.82,NONE
500064,GROSS CHARGE,28470,04900437,HC CLTX METAR FX W/O MNPJ,UNSPECIFIED,598.1,NONE
500064,GROSS CHARGE,28475,04900438,CLTX METAR FX W/MNPJ,UNSPECIFIED,607.23,NONE
500064,GROSS CHARGE,28490,04900439,HC CLTX FX GRT TOE PHLX/PHLG W/O MNPJ,UNSPECIFIED,523.45,NONE
500064,GROSS CHARGE,28495,04900440,CLTX FX GRT TOE PHLX/PHLG W/MNPJ,UNSPECIFIED,617.06,NONE
500064,GROSS CHARGE,28510,04900441,HC CLTX FX PHLX/PHLG OTH/THN GRT TOE W/O MNPJ,UNSPECIFIED,919.6,NONE
500064,GROSS CHARGE,28515,04900442,HC CLTX FX PHLX/PHLG OTH/THN GRT TOE W/MNPJ,UNSPECIFIED,1241.67,NONE
500064,GROSS CHARGE,28530,04900443,CLOSED TREATMENT SESAMOID FRACTURE,UNSPECIFIED,805.97,NONE
500064,GROSS CHARGE,28570,04900444,HC CLOSED TX TALOTARSAL JOINT DISLC W/O ANES,UNSPECIFIED,904.19,NONE
500064,GROSS CHARGE,28575,04900445,HC CLTX TALOTARSAL JT DISLC REQ ANES,UNSPECIFIED,4109.0,NONE
500064,GROSS CHARGE,28600,04900446,HC CLOSED TX TARSOMETATARSAL DISLOCATION W/O ANES,UNSPECIFIED,371.47,NONE
500064,GROSS CHARGE,28630,04900447,HC CLTX METATARSOPHLNGL JT DISLC W/O ANES,UNSPECIFIED,437.72,NONE
500064,GROSS CHARGE,28660,04900448,CLTX IPHAL JT DISLC W/O ANES,UNSPECIFIED,871.2,NONE
500064,GROSS CHARGE,29105,04900449,HC APPL LONG ARM SPLNT SHO HAND,UNSPECIFIED,558.8,NONE
500064,GROSS CHARGE,29125,04900450,HC APPL SHORT ARM SPLNT F/ARM-HAND STATIC,UNSPECIFIED,447.7,NONE
500064,GROSS CHARGE,29126,04900451,APPLICATION SHORT ARM SPLINT DYNAMIC,UNSPECIFIED,480.7,NONE
500064,GROSS CHARGE,29130,04900452,HC APPL FNGR SPLNT STATIC,UNSPECIFIED,399.3,NONE
500064,GROSS CHARGE,29131,04900453,HC APPL FNGR SPLNT DYNAMIC,UNSPECIFIED,257.37,NONE
500064,GROSS CHARGE,29240,04900454,HC STRPG SHO,UNSPECIFIED,309.03,NONE
500064,GROSS CHARGE,29260,04900455,HC STRPG ELBW/WRST,UNSPECIFIED,251.38,NONE
500064,GROSS CHARGE,29280,04900456,HC STRPG HAND/FNGR,UNSPECIFIED,234.69,NONE
500064,GROSS CHARGE,29505,04900457,HC APPL LONG LEG SPLNT THI ANKLE/TOES,UNSPECIFIED,614.9,NONE
500064,GROSS CHARGE,29515,04900458,HC APPL SHORT LEG SPLNT CALF FOOT,UNSPECIFIED,517.0,NONE
500064,GROSS CHARGE,29530,04900459,HC STRPG KNE,UNSPECIFIED,245.82,NONE
500064,GROSS CHARGE,29540,04900460,HC STRPG ANKLE&/FOOT,UNSPECIFIED,262.21,NONE
500064,GROSS CHARGE,29550,04900461,HC STRPG TOES,UNSPECIFIED,232.99,NONE
500064,GROSS CHARGE,29580,04900462,HC STRPG UNNA BOOT,UNSPECIFIED,298.87,NONE
500064,GROSS CHARGE,30100,04900464,HC BX INTRANSL,UNSPECIFIED,1834.18,NONE
500064,GROSS CHARGE,30110,04900465,EXCISION NASAL POLYP SIMPLE,UNSPECIFIED,3103.23,NONE
500064,GROSS CHARGE,30120,04900466,HC EXCISION/SURGICAL PLANING SKIN NOSE RHINOPHYMA,UNSPECIFIED,4909.28,NONE
500064,GROSS CHARGE,30300,04900468,HC RMVL FB INTRANSL OFF TYP PX,UNSPECIFIED,424.6,NONE
500064,GROSS CHARGE,30801,04900470,HC CAUT&/ABLTJ MUCOSA INF TURBS UNI/BI SUPFC,UNSPECIFIED,2535.38,NONE
500064,GROSS CHARGE,30802,04900471,HC CAUT&/ABLTJ MUCOSA INF TURBS UNI/BI INTRAMURAL,UNSPECIFIED,2874.96,NONE
500064,GROSS CHARGE,30901,04900472,HC CTRL NSL HEMRRG ANT SMPL LMTD CAUT&/PACKING,UNSPECIFIED,416.12,NONE
500064,GROSS CHARGE,30903,04900473,HC CTRL NSL HEMRRG ANT CPLX X10SV CAUT&/PACKING,UNSPECIFIED,734.8,NONE
500064,GROSS CHARGE,30905,04900474,HC CTRL NSL HEMRRG PST PST NSL PACKS&/CAUT 1ST,UNSPECIFIED,697.4,NONE
500064,GROSS CHARGE,30906,04900475,HC CTRL NSL HEMRRG PST PST NSL PACKS&/CAUT SBSQ,UNSPECIFIED,568.7,NONE
500064,GROSS CHARGE,30999,04900477,HC RF ABLATION SUPERIOR OR MIDDLE TURBINATES,UNSPECIFIED,362.01,NONE
500064,GROSS CHARGE,31000,04900478,LAVAGE CANNULATION MAXILLARY SINUS,UNSPECIFIED,689.36,NONE
500064,GROSS CHARGE,31231,04900479,HC NSL NDSC DX UNI/BI SPX,UNSPECIFIED,515.97,NONE
500064,GROSS CHARGE,31233,04900480,NSL/SINUS NDSC DX MAX SINUSC,UNSPECIFIED,1592.0,NONE
500064,GROSS CHARGE,31235,04900481,NSL/SINUS NDSC DX SPHENOID SINUSOSCOPY,UNSPECIFIED,3243.38,NONE
500064,GROSS CHARGE,31237,04900482,NSL/SINUS NDSC SURG W/BX POLYPC/DBRDMT SPX,UNSPECIFIED,2770.0,NONE
500064,GROSS CHARGE,31502,04900485,HC TRACHT TUBE CHNG PRIOR ESTBM FSTL TRC,UNSPECIFIED,637.67,NONE
500064,GROSS CHARGE,31505,04900486,HC LARGSC INDIR DX SPX,UNSPECIFIED,535.0,NONE
500064,GROSS CHARGE,31510,04900487,LARYNGOSCOPY INDIRECT W/BIOPSY,UNSPECIFIED,4323.0,NONE
500064,GROSS CHARGE,31511,04900488,LARYNGOSCOPY INDIRECT W/REMOVAL FOREIGN BODY,UNSPECIFIED,447.57,NONE
500064,GROSS CHARGE,31512,04900489,LARYNGOSCOPY INDIRECT W/REMOVAL LESION,UNSPECIFIED,6193.75,NONE
500064,GROSS CHARGE,31513,04900490,LARYNGOSCOPY INDIRECT W/VOCAL CORD INJECTION,UNSPECIFIED,3821.99,NONE
500064,GROSS CHARGE,31525,04900491,HC LARGSC +-TRACHEOSCOPY DX XCP NB,UNSPECIFIED,2965.0,NONE
500064,GROSS CHARGE,31540,04900492,LARGSC EXC TUM&/STRIPPING CORDS/EPIGL,UNSPECIFIED,9907.45,NONE
500064,GROSS CHARGE,31570,04900493,LARYNGOSCOPE INJECTION VOCAL CORD THERAPEUTIC,UNSPECIFIED,6374.23,NONE
500064,GROSS CHARGE,31575,04900494,HC LARYNGOSCOPY FLEXIBLE DIAGNOSTIC,UNSPECIFIED,546.76,NONE
500064,GROSS CHARGE,31576,04900495,HC LARYNGOSCOPY FLEXIBLE W/BIOPSY(IES),UNSPECIFIED,6619.47,NONE
500064,GROSS CHARGE,31577,04900496,HC LARYNGOSCOPY FLX RMVL FOREIGN BODY(S),UNSPECIFIED,1219.52,NONE
500064,GROSS CHARGE,31578,04900497,HC LARYNGOSCOPY FLEXIBLE RMVL LESION(S) NON-LASER,UNSPECIFIED,7066.41,NONE
500064,GROSS CHARGE,31579,04900498,HC LARYNGOSCOPY FLX/RGD TELESCOPIC W/STROBOSCOPY,UNSPECIFIED,1145.54,NONE
500064,GROSS CHARGE,31605,04900499,HC TRACHEOSTOMY EMERGENCY CRICOTHYROID MEMBRANE,UNSPECIFIED,2609.66,NONE
500064,GROSS CHARGE,31615,04900500,HC TRACHEOBRNCHSC THRU EST TRACHS INC,UNSPECIFIED,2231.62,NONE
500064,GROSS CHARGE,31622,04900501,HC BRNCHSC DX +-CELL WASHG SPX,UNSPECIFIED,4008.55,NONE
500064,GROSS CHARGE,31623,04900502,BRNCHSC BRUSHING/PROTECTED BRUSHINGS,UNSPECIFIED,3899.12,NONE
500064,GROSS CHARGE,31624,04900503,BRNCHSC W/BRNCL ALVEOLAR LAVAGE,UNSPECIFIED,4089.53,NONE
500064,GROSS CHARGE,31625,04900504,BRNCHSC BRNCL/ENDOBRNCL BX 1+ SITS,UNSPECIFIED,4502.08,NONE
500064,GROSS CHARGE,31628,04900505,BRNCHSC W/TRANSBRNCL LUNG BX 1 LOBE,UNSPECIFIED,4984.44,NONE
500064,GROSS CHARGE,31629,04900506,HC BRNCHSC NDL BX TRACHEA MAIN STEM&/BRONCHUSI,UNSPECIFIED,5265.82,NONE
500064,GROSS CHARGE,31632,04900507,BRNCHSC W/TRANSBRNCL LUNG BX EA LOBE,UNSPECIFIED,1718.83,NONE
500064,GROSS CHARGE,31633,04900508,HC BRNCHSC W/TRANSBRNCL NDL ASPIR BX EA LOBE,UNSPECIFIED,2641.0,NONE
500064,GROSS CHARGE,31635,04900509,BRNCHSC W/REMOVAL FOREIGN BODY,UNSPECIFIED,2486.42,NONE
500064,GROSS CHARGE,31643,04900510,BRNCHSC PLMT CATH INTRCV RADIOELMNT APPL,UNSPECIFIED,5142.28,NONE
500064,GROSS CHARGE,31645,04900511,HC BRONCHOSCOPY W/THER ASPIR TRACHBRNCL TREE 1ST,UNSPECIFIED,4381.49,NONE
500064,GROSS CHARGE,31720,04900512,CATHETER ASPIRATION NASOTRACHEAL SPX,UNSPECIFIED,272.73,NONE
500064,GROSS CHARGE,32160,04900514,HC THORACOTOMY MAJOR W/CARDIAC MASSAGE,UNSPECIFIED,2083.75,NONE
500064,GROSS CHARGE,32400,04900516,BIOPSY PLEURA PERCUTANEOUS NEEDLE,UNSPECIFIED,3600.95,NONE
500064,GROSS CHARGE,32550,04900521,INSERTION INDWELLING TUNNELED PLEURAL CATHETER,UNSPECIFIED,6026.83,NONE
500064,GROSS CHARGE,32551,04900522,HC TUBE THORACOSTOMY INCLUDES WATER SEAL,UNSPECIFIED,1488.78,NONE
500064,GROSS CHARGE,32560,04900523,HC CHEMICAL PLEURODESIS FOR PERSISTENT PNEUMOTHORAX,UNSPECIFIED,1144.18,NONE
500064,GROSS CHARGE,32998,04900524,HC ABLATION THER 1+ PULM TUMORS PERQ RADIOFREQUENCY,UNSPECIFIED,9599.76,NONE
500064,GROSS CHARGE,33025,04900528,HC CREATION PERICARDIAL WINDOW/PRTL RESECJ DRAINAGE,UNSPECIFIED,5477.37,NONE
500064,GROSS CHARGE,33206,04900529,INSJ/RPLCMT PRM PM W/TRANSVNS ELTRD ATR,UNSPECIFIED,16533.64,NONE
500064,GROSS CHARGE,33207,04900530,INSJ/RPLCMT PRM PM W/TRANSVNS ELTRD VENTR,UNSPECIFIED,17246.03,NONE
500064,GROSS CHARGE,33208,04900531,INSJ/RPLCMT PRM PM W/TRANSVNS ELTRD ATR&VENTR,UNSPECIFIED,15811.49,NONE
500064,GROSS CHARGE,33210,04900532,INSJ/RPLCMT TEMP TRANSVNS 1CHMBR ELTRD/PM CATH,UNSPECIFIED,12995.0,NONE
500064,GROSS CHARGE,33211,04900533,INSJ/RPLCMT TEMP TRANSVNS 2CHMBR PACG ELTRDS SPX,UNSPECIFIED,15566.43,NONE
500064,GROSS CHARGE,33212,04900534,INSJ/RPLCMT PM PLS GEN ONLY 1CHMBR ATR/VENTR,UNSPECIFIED,10977.61,NONE
500064,GROSS CHARGE,33213,04900535,INSJ/RPLCMT PM PLS GEN ONLY 2CHMBR,UNSPECIFIED,24098.91,NONE
500064,GROSS CHARGE,33214,04900536,UPG PM SYS CONV 1CHMBR SYS 2CHMBR SYS,UNSPECIFIED,26244.76,NONE
500064,GROSS CHARGE,33215,04900537,HC RPSG PREV IMPLTED PM/DFB R ATR/R VENTR ELECTRODE,UNSPECIFIED,5135.31,NONE
500064,GROSS CHARGE,33216,04900538,HC INSJ 1 TRANSVNS ELTRD PERM PACEMAKER/IMPLTBL DFB,UNSPECIFIED,12370.55,NONE
500064,GROSS CHARGE,33217,04900539,HC INSJ 2 TRANSVNS ELTRD PERM PACEMAKER/IMPLTBL DFB,UNSPECIFIED,12761.19,NONE
500064,GROSS CHARGE,33218,04900540,HC RPR 1 TRANSVNS ELTRD PRM PM/PACING IMPLNTBL DFB,UNSPECIFIED,7477.44,NONE
500064,GROSS CHARGE,33220,04900541,HC RPR 2 TRANSVNS ELECTRODES PRM PM/IMPLANTABLE DFB,UNSPECIFIED,8898.91,NONE
500064,GROSS CHARGE,33222,04900542,HC RELOCATION OF SKIN POCKET FOR PACEMAKER,UNSPECIFIED,4934.72,NONE
500064,GROSS CHARGE,33223,04900543,HC RELOCATE SKIN POCKET IMPLANTABLE DEFIBRILLATOR,UNSPECIFIED,5961.57,NONE
500064,GROSS CHARGE,33224,04900544,HC INSJ ELTRD CAR VEN SYS ATTCH PREV PM/DFB PLS GEN,UNSPECIFIED,8495.61,NONE
500064,GROSS CHARGE,33225,04900545,HC INSJ ELTRD CAR VEN SYS TM INSJ DFB/PM PLS GEN,UNSPECIFIED,15847.26,NONE
500064,GROSS CHARGE,33226,04900546,RPSG PREV IMPLTED CAR VEN SYS L VENTR ELTRD,UNSPECIFIED,7619.73,NONE
500064,GROSS CHARGE,33233,04900547,REMOVAL PERMANENT PACEMAKER PULSE GENERATOR,UNSPECIFIED,8669.1,NONE
500064,GROSS CHARGE,33234,04900548,RMVL TRANSVNS PM ELTRD 1 LEAD SYS ATR/VENTR,UNSPECIFIED,8742.83,NONE
500064,GROSS CHARGE,33235,04900549,RMVL TRANSVNS PM ELTRD DUAL LEAD SYS,UNSPECIFIED,9550.65,NONE
500064,GROSS CHARGE,33241,04900551,HC REMOVAL IMPLANTABLE DEFIB PULSE GENERATOR ONLY,UNSPECIFIED,5660.13,NONE
500064,GROSS CHARGE,33244,04900552,HC RMVL1/DUAL CHMBR IMPLTBL DFB ELTRD TRANSVNS XTRJ,UNSPECIFIED,9589.69,NONE
500064,GROSS CHARGE,33880,04900556,HC EVASC RPR DTA COVERAGE ART ORIGIN 1ST ENDOPROSTH,UNSPECIFIED,11563.6,NONE
500064,GROSS CHARGE,33881,04900557,HC EVASC RPR DTA EXP COVERAGE W/O ART ORIGIN,UNSPECIFIED,11694.14,NONE
500064,GROSS CHARGE,33883,04900558,PLMT PROX XTN PROSTH EVASC RPR DTA 1ST XTN,UNSPECIFIED,7426.59,NONE
500064,GROSS CHARGE,33886,04900560,PLMT DSTL XTN PROSTH DLYD AFTER EVASC RPR DTA,UNSPECIFIED,6546.51,NONE
500064,GROSS CHARGE,33889,04900561,OPN SUBCLA CRTD ART TRPOS NCK INC ULAT,UNSPECIFIED,13118.91,NONE
500064,GROSS CHARGE,33891,04900562,BYP GRF W/DTA RPR NCK INC,UNSPECIFIED,7070.96,NONE
500064,GROSS CHARGE,33967,04900565,INSERTION INTRA-AORTIC BALLOON ASSIST DEV PRQ,UNSPECIFIED,4203.89,NONE
500064,GROSS CHARGE,33968,04900566,REMOVAL INTRA-AORTIC BALLOON ASSIST DEVICE PRQ,UNSPECIFIED,365.41,NONE
500064,GROSS CHARGE,34808,04900572,EVASC PLMT ILIAC ART OCCLUSION DEV,UNSPECIFIED,1601.46,NONE
500064,GROSS CHARGE,34812,04900573,OPN FEM ART EXPOS DLVR EVASC PROSTH UNI,UNSPECIFIED,7055.25,NONE
500064,GROSS CHARGE,34813,04900574,PLMT FEM-FEM PROSTC GRF EVASC AORTIC ARYSM RPR,UNSPECIFIED,1907.57,NONE
500064,GROSS CHARGE,35206,04900578,REPAIR BLOOD VESSEL DIRECT UPPER EXTREMITY,UNSPECIFIED,7642.26,NONE
500064,GROSS CHARGE,35226,04900579,RPR BLOOD VESSEL DIRECT LOWER EXTREMITY,UNSPECIFIED,5443.26,NONE
500064,GROSS CHARGE,36000,04900593,INTRO NDL/INTRACATH VEIN,UNSPECIFIED,230.95,NONE
500064,GROSS CHARGE,36002,04900594,NJX PX PRQ TX XTR PSEUDOARYSM,UNSPECIFIED,930.34,NONE
500064,GROSS CHARGE,36005,04900595,NJX PX XTR VNGRPH W/INTRO NDL/INTRACATH,UNSPECIFIED,1026.85,NONE
500064,GROSS CHARGE,36010,04900596,INTRO CATH SUPRIOR/IVC,UNSPECIFIED,1323.74,NONE
500064,GROSS CHARGE,36011,04900597,SLCTV CATH PLMT VEN SYS 1ST ORDER BRANCH,UNSPECIFIED,2094.9,NONE
500064,GROSS CHARGE,36012,04900598,SLCTV CATH PLMT VEN SYS 2ND ORDER/> SLCTV BRANCH,UNSPECIFIED,3913.45,NONE
500064,GROSS CHARGE,36013,04900599,INTRO CATH R HRT/MAIN P-ART,UNSPECIFIED,1612.38,NONE
500064,GROSS CHARGE,36014,04900600,SLCTV CATH PLMT L/R P-ART,UNSPECIFIED,2479.83,NONE
500064,GROSS CHARGE,36015,04900601,SLCTV CATH PLMT SGMTL/SUBSGMTL P-ART,UNSPECIFIED,1682.85,NONE
500064,GROSS CHARGE,36100,04900602,INTRO NDL/INTRACATH CRTD/VRT ART,UNSPECIFIED,3529.57,NONE
500064,GROSS CHARGE,36140,04900604,HC INTRO OF NEEDLE OR INTRACATHETER UPR/LXTR ARTERY,UNSPECIFIED,1597.2,NONE
500064,GROSS CHARGE,36160,04900606,INTRO NDL/INTRACATH AORTIC TRANSLMBR,UNSPECIFIED,3983.6,NONE
500064,GROSS CHARGE,36200,04900607,INTRO CATH AORTA,UNSPECIFIED,2344.98,NONE
500064,GROSS CHARGE,36215,04900608,SLCTV CATHJ EA 1ST ORD THRC/BRCH/CPHLC BRNCH,UNSPECIFIED,4842.2,NONE
500064,GROSS CHARGE,36216,04900609,SLCTV CATHJ 1ST 2ND ORD THRC/BRCH/CPHLC BRNCH,UNSPECIFIED,3512.3,NONE
500064,GROSS CHARGE,36217,04900610,SLCTV CATHJ 3RD+ ORD SLCTV THRC/BRCH/CPHLC BRNCH,UNSPECIFIED,3328.71,NONE
500064,GROSS CHARGE,36218,04900611,SLCTV CATHJ EA 2ND+ ORD THRC/BRCH/CPHLC BRNCH,UNSPECIFIED,1254.0,NONE
500064,GROSS CHARGE,36245,04900612,SLCTV CATHJ EA 1ST ORD ABDL PEL/LXTR ART BRNCH,UNSPECIFIED,4100.8,NONE
500064,GROSS CHARGE,36246,04900613,SLCTV CATHJ 2ND ORDER ABDL PEL/LXTR ART BRNCH,UNSPECIFIED,3031.05,NONE
500064,GROSS CHARGE,36247,04900614,SLCTV CATHJ 3RD+ ORD SLCTV ABDL PEL/LXTR BRNCH,UNSPECIFIED,3858.69,NONE
500064,GROSS CHARGE,36248,04900615,SLCTV CATHJ EA 2ND+ ORD ABDL PEL/LXTR ART BRNCH,UNSPECIFIED,929.28,NONE
500064,GROSS CHARGE,36400,04900617,HC VNPNXR <3 YEARS PHY/QHP SKILL FEMRAL/JUGLAR VEIN,UNSPECIFIED,60.49,NONE
500064,GROSS CHARGE,36406,04900618,HC VNPNXR <3 YEARS PHYS/QHP SKILL OTHER VEIN,UNSPECIFIED,48.77,NONE
500064,GROSS CHARGE,36410,04900619,HC VNPNXR 3 YEARS/> PHYS/QHP SKILL,UNSPECIFIED,1608.2,NONE
500064,GROSS CHARGE,36468,04900620,HC 1/MLT NJXS SCLRSG SLNS SPIDER VEINS LIMB/TRNK,UNSPECIFIED,340.25,NONE
500064,GROSS CHARGE,36470,04900622,HC INJECTION SCLEROSANT SINGLE INCMPTNT VEIN,UNSPECIFIED,446.55,NONE
500064,GROSS CHARGE,36471,04900623,HC INJECTION SCLEROSANT MULTIPLE INCMPTNT VEINS,UNSPECIFIED,1198.67,NONE
500064,GROSS CHARGE,36478,04900624,HC ENDOVEN ABLTJ INCMPTNT VEIN XTR LASER 1ST VEIN,UNSPECIFIED,5842.11,NONE
500064,GROSS CHARGE,36479,04900625,HC ENDOVEN ABLTJ INCMPTNT VEIN XTR LASER 2ND+ VEINS,UNSPECIFIED,4470.49,NONE
500064,GROSS CHARGE,36481,04900626,PRQ PORTAL VEIN CATHJ ANY METH,UNSPECIFIED,4035.82,NONE
500064,GROSS CHARGE,36500,04900627,VEN CATHJ SLCTV ORGAN BLD SAMPLING,UNSPECIFIED,1665.92,NONE
500064,GROSS CHARGE,36511,04900628,THER APHERESIS WHITE BLD CELLS,UNSPECIFIED,3579.54,NONE
500064,GROSS CHARGE,36512,04900629,HC THER APHERESIS RED BLD CELLS,UNSPECIFIED,3963.78,NONE
500064,GROSS CHARGE,36513,04900630,HC THER APHERESIS PLTLTS,UNSPECIFIED,3631.16,NONE
500064,GROSS CHARGE,36514,04900631,HC THER APHERESIS PLSM PHERESIS,UNSPECIFIED,3798.43,NONE
500064,GROSS CHARGE,36516,04900633,HC THER APHERESIS W/EXTRACORPOREAL IMMUNOADSORPTION,UNSPECIFIED,10450.77,NONE
500064,GROSS CHARGE,36522,04900634,HC PHOTOPHERESIS XTRCORP,UNSPECIFIED,10541.71,NONE
500064,GROSS CHARGE,36555,04900635,INSJ NON-TUN CTR CVC UNDER 5 YR,UNSPECIFIED,2913.68,NONE
500064,GROSS CHARGE,36556,04900636,HC INSJ NON-TUN CTR CVC AGE 5 YR/>,UNSPECIFIED,2010.84,NONE
500064,GROSS CHARGE,36557,04900637,INSJ TUN CTR CVC W/O SUBQ PORT/PMP UNDER 5 YR,UNSPECIFIED,11070.24,NONE
500064,GROSS CHARGE,36558,04900638,INSJ TUN CTR CVC W/O SUBQ PORT/PMP AGE 5 YR/>,UNSPECIFIED,4507.25,NONE
500064,GROSS CHARGE,36561,04900640,INSJ TUN CTR CTR VAD W/SUBQ PORT AGE 5 YR/>,UNSPECIFIED,6235.44,NONE
500064,GROSS CHARGE,36563,04900641,INSJ TUN CTR CTR VAD W/SUBQ PMP,UNSPECIFIED,8081.11,NONE
500064,GROSS CHARGE,36565,04900642,INSJ TUN VAD REQ 2 CATH 2 SITS W/O SUBQ PORT/PMP,UNSPECIFIED,7499.53,NONE
500064,GROSS CHARGE,36566,04900643,INSJ TUN VAD REQ 2 CATH 2 SITS W/SUBQ PORT,UNSPECIFIED,15045.62,NONE
500064,GROSS CHARGE,36568,04900644,HC INSERTION PICC W/O IMG GDN < 5 YR,UNSPECIFIED,3045.57,NONE
500064,GROSS CHARGE,36569,04900645,HC INSERTION PICC W/O IMG GDN 5 YR/>,UNSPECIFIED,2247.82,NONE
500064,GROSS CHARGE,36571,04900647,INSJ PRPH CTR VAD W/SUBQ PORT AGE 5 YR/>,UNSPECIFIED,4905.53,NONE
500064,GROSS CHARGE,36575,04900648,RPR TUN/NON-TUN CTR VAD CATH W/O SUBQ PORT/PMP,UNSPECIFIED,1679.12,NONE
500064,GROSS CHARGE,36576,04900649,RPR CTR VAD W/SUBQ PORT/PMP CTR/PRPH INSJ SIT,UNSPECIFIED,2285.92,NONE
500064,GROSS CHARGE,36578,04900650,RPLCMT CATH CTR VAD SUBQ PORT/PMP,UNSPECIFIED,4903.23,NONE
500064,GROSS CHARGE,36580,04900651,RPLCMT COMPL NON-TUN CVC W/O SUBQ PORT/PMP,UNSPECIFIED,2037.76,NONE
500064,GROSS CHARGE,36581,04900652,RPLCMT COMPL TUN CVC W/O SUBQ PORT/PMP,UNSPECIFIED,4337.25,NONE
500064,GROSS CHARGE,36582,04900653,RPLCMT COMPL TUN CTR VAD W/SUBQ PORT,UNSPECIFIED,8885.8,NONE
500064,GROSS CHARGE,36583,04900654,RPLCMT COMPL TUN CTR VAD W/SUBQ PMP,UNSPECIFIED,6927.2,NONE
500064,GROSS CHARGE,36584,04900655,HC COMPLETE REPLACEMENT PICC RS&I,UNSPECIFIED,2097.78,NONE
500064,GROSS CHARGE,36585,04900656,RPLCMT COMPL PRPH CTR VAD W/SUBQ PORT,UNSPECIFIED,4510.03,NONE
500064,GROSS CHARGE,36589,04900657,HC RMVL TUN CVC W/O SUBQ PORT/PMP,UNSPECIFIED,1496.23,NONE
