LAST UPDATED: 6/10/2021,Code Type,Code,Category,Description,Charges,Self-Pay Rate
,CPTHCPCS,652342,SURGICAL SERVICES,ELECTRODE 8 CONTACT COMPLETE,3790.5,2842.88
,CPTHCPCS,652606,SURGICAL SERVICES,VALVE AORTIC MECHANICAL 21MM,13687.5,10265.63
,CPTHCPCS,652717,SURGICAL SERVICES,VALVE AORTIC STD 19MM,13687.5,10265.63
,CPTHCPCS,652735,SURGICAL SERVICES,KIT IMPLANT CONNECTOR 5.5MM,3800,2850
,CPTHCPCS,652776,SURGICAL SERVICES,ELECTRODE 8 CONTACT ROSA,3358.3,2518.73
,CPTHCPCS,652777,SURGICAL SERVICES,ELECTRODE 10 CONTACT ROSA,3458,2593.5
,CPTHCPCS,652778,SURGICAL SERVICES,ELECTRODE 12 CONTACT ROSA,3605.3,2703.98
,CPTHCPCS,652779,SURGICAL SERVICES,ELECTRODE 14 CONTACT ROSA,3752.5,2814.38
,CPTHCPCS,652780,SURGICAL SERVICES,ELECTRODE 16 CONTACT ROSA,3952,2964
,CPTHCPCS,65290,AMBULATORY,REPAIR WND EXTRAOCULAR MUSCLE TENDON&/TENON CAPSU,531.5,398.63
,CPTHCPCS,653103,SURGICAL SERVICES,COIL TARGET 360 SOFT 14MMX30CM,7745.7,5809.28
,CPTHCPCS,653104,SURGICAL SERVICES,COIL TARGET XL 360 SOFT 16X50C,10445.7,7834.28
,CPTHCPCS,653199,SURGICAL SERVICES,SPHERE EXPANDER HYDROGEL 2ML,3301.3,2475.98
,CPTHCPCS,653321,SURGICAL SERVICES,COIL TARGET 3D 5MMX10CM,7745.7,5809.28
,CPTHCPCS,653339,SURGICAL SERVICES,COIL VASCULAR 18MMX14CM DETACH,2897.5,2173.13
,CPTHCPCS,653401,SURGICAL SERVICES,VALVE CERTAS W/O SIPHONGUARD,15807.1,11855.33
,CPTHCPCS,653545,SURGICAL SERVICES,IMPLANT JAZZ LOCK,3800,2850
,CPTHCPCS,653896,SURGICAL SERVICES,VALVE CERTAS W/SIPHONGUARD,14795.7,11096.78
,CPTHCPCS,653921,SURGICAL SERVICES,COIL TARGET 360 5MMX15CM,7745.7,5809.28
,CPTHCPCS,653922,SURGICAL SERVICES,COIL TARGET HELIC 2MMX8CM,5062.5,3796.88
,CPTHCPCS,653923,SURGICAL SERVICES,COIL TARGET 360 4MMX10CM,7745.7,5809.28
,CPTHCPCS,654063,SURGICAL SERVICES,CLIP ANEURYSM STR 7MM,1749.9,1312.43
,CPTHCPCS,654064,SURGICAL SERVICES,CLIP ANEURYSM CVD 6.5MM,1749.9,1312.43
,CPTHCPCS,654065,SURGICAL SERVICES,CLIP ANEURYSM STR 9MM,1749.9,1312.43
,CPTHCPCS,654066,SURGICAL SERVICES,CLIP ANEURYSM CVD 8.3MM,1749.9,1312.43
,CPTHCPCS,654067,SURGICAL SERVICES,CLIP ANEURYSM STR 11MM,1749.9,1312.43
,CPTHCPCS,654068,SURGICAL SERVICES,CLIP ANEURYSM TEMP STR 7.0MM,1853,1389.75
,CPTHCPCS,654069,SURGICAL SERVICES,CLIP ANEURYSM TEMP CVD 6.5MM,1853,1389.75
,CPTHCPCS,654070,SURGICAL SERVICES,CLIP ANEURYSM TEMP STR 9.0MM,1853,1389.75
,CPTHCPCS,654071,SURGICAL SERVICES,CLIP ANEURYSM TEMP CVD 8.3MM,1853,1389.75
,CPTHCPCS,654072,SURGICAL SERVICES,CLIP ANEURYSM TEMP STR 11.0MM,1853,1389.75
,CPTHCPCS,654216,SURGICAL SERVICES,COIL TARGET XL 360 SOFT 4X8CM,10445.7,7834.28
,CPTHCPCS,654474,SURGICAL SERVICES,COIL TARGET HELIC NANO 1MMX3CM,5062.5,3796.88
,CPTHCPCS,654475,SURGICAL SERVICES,COIL TARGET HELIC NANO 1.5X2CM,5062.5,3796.88
,CPTHCPCS,654476,SURGICAL SERVICES,COIL TARGET HELIC NANO 1.5X3CM,5062.5,3796.88
,CPTHCPCS,654493,SURGICAL SERVICES,COIL TARGET360 NANO 2.5MMX4CM,7745.7,5809.28
,CPTHCPCS,654685,SURGICAL SERVICES,VALVE AORTIC MECHANICAL 23MM,13687.5,10265.63
,CPTHCPCS,654687,SURGICAL SERVICES,SPACER SPNL TLIF-C UI 8MMX8DEG 28X10MM,14250,10687.5
,CPTHCPCS,654698,SURGICAL SERVICES,VALVE AORTIC CONFORM 23MM,13687.5,10265.63
,CPTHCPCS,654755,SURGICAL SERVICES,VALVE HEART SAPIEN 3 29MM,48750,36562.5
,CPTHCPCS,655095,SURGICAL SERVICES,GRAFT GORTEX RING THIN 10 X 70,4196.3,3147.23
,CPTHCPCS,655457,SURGICAL SERVICES,VALVE AORTIC INSPIRIS 23MM,16500,12375
,CPTHCPCS,655473,SURGICAL SERVICES,VALVE MITRAL 35MM,15000,11250
,CPTHCPCS,655599,SURGICAL SERVICES,TEMPLATE IMPLANT ROD 70MM,3750,2812.5
,CPTHCPCS,655661,SURGICAL SERVICES,RING ANNULOPLASTY MC3 28MM,10687.5,8015.63
,CPTHCPCS,655662,SURGICAL SERVICES,IMPLANT SYNMESH 12MM DIA 10MM,3986.9,2990.18
,CPTHCPCS,655674,SURGICAL SERVICES,PATCH PHOTOFIX PERICARD 6X8CM,4085,3063.75
,CPTHCPCS,655680,SURGICAL SERVICES,IMPLANT SYNMESH 12MM DIA 8MM,3986.9,2990.18
,CPTHCPCS,66710,AMBULATORY,CILIARY BODY DESTRUCTION CYCLOPHOTOCOAG TRANSSCLERAL,6419.8,4814.85
,CPTHCPCS,67210,SURGICAL SERVICES,MAST PROC DESTRUCTION RETINAL LESION PC,850,637.5
,CPTHCPCS,67210,SURGICAL SERVICES,MAST PROC TREATMENT OF RETINAL LESION BILATERAL,1275,956.25
,CPTHCPCS,67210,OPS,TREATMENT OF RETINAL LESION,2080,1560
,CPTHCPCS,67311,SURGICAL SERVICES,REVISE EYE MUSCLE,6000,4500
,CPTHCPCS,67314,SURGICAL SERVICES,REVISE EYE MUSCLE,6000,4500
,CPTHCPCS,67515,SURGICAL SERVICES,MAST PROC INJECT/TREAT EYE SOCKET,700,525
,CPTHCPCS,67700,AMBULATORY,DRAINAGE EYELID ABSCESS,795.8,596.85
,CPTHCPCS,67800,AMBULATORY,EXCISION OF CHALAZION SINGLE,464.9,348.68
,CPTHCPCS,67820,AMBULATORY,CORRECT TRICHIASIS EPILATION,179.4,134.55
,CPTHCPCS,67840,AMBULATORY,REMOVE EYELID LESION,955.8,716.85
,CPTHCPCS,67930,AMBULATORY,SUTURE EYELID PART THICKNESS (VS SKIN),523.3,392.48
,CPTHCPCS,67935,AMBULATORY,SUTR WND EYELID/MARGIN/TARSUS/CONJUNC FULL THICK,965,723.75
,CPTHCPCS,67938,AMBULATORY,RMV EMBED FB EYELID,278.6,208.95
,CPTHCPCS,68200,AMBULATORY,SUBCONJUNCTIVAL INJECTION,151.2,113.4
,CPTHCPCS,68340,AMBULATORY,SEPARATE EYELID ADHESIONS,1961.9,1471.43
,CPTHCPCS,68761,AMBULATORY,CLOSURE LACRIMAL PUNCTUM PLUG EACH,390.7,293.03
,CPTHCPCS,68810,AMBULATORY,PROBING NASOLACRIMAL DUCT UNILATERAL,499.8,374.85
,CPTHCPCS,68810,AMBULATORY,PROBING NASOLACRIMAL DUCT BILATERAL,748.6,561.45
,CPTHCPCS,68810,AMBULATORY,PROBING NASOLACRIMAL DUCT UNILATERAL,748.6,561.45
,CPTHCPCS,68811,SURGICAL SERVICES,"MAST PROC PROBE NASOLACRIMAL DUCTS, BILATERAL",3936.3,2952.23
,CPTHCPCS,69000,AMBULATORY,DRAINAGEXTERNALEAR HEMA SIMPLE,532.3,399.23
,CPTHCPCS,69005,AMBULATORY,DRAIN EXTERNAL EAR LESION COMPLICATED,633,474.75
,CPTHCPCS,69020,AMBULATORY,DRAINAGE EXT AUDITORY CANAL ABSCESS,683.3,512.48
,CPTHCPCS,69145,AMBULATORY,EXC SOFT TISSUE LSN EXT EAR,275.7,206.78
,CPTHCPCS,69200,AMBULATORY,REMOVAL OF FB EXT AUD CANAL UNILATERAL,432.2,324.15
,CPTHCPCS,69200,AMBULATORY,REMOVAL OF FB EXT AUD CANAL BILATERAL,599.2,449.4
,CPTHCPCS,69200,AMBULATORY,REMOVAL OF FB EXT AUD CANAL UNILATERAL,599.2,449.4
,CPTHCPCS,69205,AMBULATORY,CLEAR OUTER EAR CANAL,743.6,557.7
,CPTHCPCS,69209,AMBULATORY,RMVL IMPACTED EAR WAX USING IRRIGATION/LAVAGE UNI,85.4,64.05
,CPTHCPCS,69209,AMBULATORY,RMVL IMPACTED EAR WAX USING IRRIGATION/LAVAGE BIL,128.2,96.15
,CPTHCPCS,69209,AMBULATORY,RMVL IMPACTED EAR WAX USING IRRIGATION/LAVAGE UNI,128.2,96.15
,CPTHCPCS,69210,AMBULATORY,CERUMEN RMVL REQ INSTRUMENT UNILATERAL,195.3,146.48
,CPTHCPCS,69210,AMBULATORY,CERUMEN RMVL REQ INSTRUMENT BILATERAL,293,219.75
,CPTHCPCS,69210,AMBULATORY,CERUMEN RMVL REQ INSTRUMENT UNILATERAL,281,210.75
,CPTHCPCS,69220,AMBULATORY,DEBRIDE MASTOIDECTOMY CAVITY SIMPLEE,189,141.75
,CPTHCPCS,69420,AMBULATORY,MYRINGOTOMY AND ASPIRATION,132.4,99.3
,CPTHCPCS,69433,AMBULATORY,TYMPANOSTOMY W/ LOCAL ANESTHESIA,698.9,524.18
,CPTHCPCS,69433,AMBULATORY,TYMPANOSTOMY W/ LOCAL ANESTHESIA BILAT,952.2,714.15
,CPTHCPCS,69433,AMBULATORY,TYMPANOSTOMY W/ LOCAL ANESTHESIA,952.2,714.15
,CPTHCPCS,69436,OPS,CREATE EARDRUM OPENING BILATERAL,2700,2025
,CPTHCPCS,69540,AMBULATORY,EXCISION AURAL POLYP,1265,948.75
,CPTHCPCS,69610,AMBULATORY,TYMPANIC MEMBRANE REPAIR,1256.5,942.38
,CPTHCPCS,69610,SURGICAL SERVICES,MAST PROC TYMPANIC MEMBRANE REPAIR - BILATERAL,9509,7131.75
,CPTHCPCS,699597,SURGICAL SERVICES,NOSTRIL RETAINER SIZE 6,716.3,537.23
,CPTHCPCS,699598,SURGICAL SERVICES,NOSTRIL RETAINER SIZE 5,716.3,537.23
,CPTHCPCS,699599,SURGICAL SERVICES,NOSTRIL RETAINER SIZE 4,716.3,537.23
,CPTHCPCS,699660,SURGICAL SERVICES,NOSTRIL RETAINER SIZE 3,716.3,537.23
,CPTHCPCS,699661,SURGICAL SERVICES,NOSTRIL RETAINER SIZE 2,716.3,537.23
,CPTHCPCS,70010,LABORATORY,RSV PCR QUAL,342.1,256.58
,CPTHCPCS,70015,LABORATORY,ADENOVIRUS PCR QUAL,342.1,256.58
,CPTHCPCS,70030,LABORATORY,CMV 24 HOUR RAPID ASSAY,177,132.75
,CPTHCPCS,70100,RADIOLOGY,XRAY EXAM MANDIBLE <4V,420.3,315.23
,CPTHCPCS,70110,RADIOLOGY,XRAY EXAM MANDIBLE COMPLETE MIN 4V,564.4,423.3
,CPTHCPCS,70130,RADIOLOGY,XRAY MASTOIDS COMPLETE MIN 3V PER SIDE,736.7,552.53
,CPTHCPCS,70140,RADIOLOGY,XRAY EXAM OF FACIAL BONES <3V,385.9,289.43
,CPTHCPCS,70140,RADIOLOGY,NASAL BONES,385.9,289.43
,CPTHCPCS,70150,RADIOLOGY,XRAY EXAM OF FACIAL BONES COMP MIN 3V,594.2,445.65
,CPTHCPCS,70160,RADIOLOGY,XRAY NASAL BONE COMPLETE MIN 3V,462.3,346.73
,CPTHCPCS,70200,RADIOLOGY,XRAY ORBITS COMPLETE MIN 4V,551,413.25
,CPTHCPCS,70210,RADIOLOGY,XRAY SINUSES PARANASAL <3V,394.3,295.73
,CPTHCPCS,70220,RADIOLOGY,XRAY SINUSES PARANASAL COMPLETE MIN 3V,527,395.25
,CPTHCPCS,70240,LABORATORY,CMV QUAL PCR TISSUE/CELLS,326.4,244.8
,CPTHCPCS,70250,RADIOLOGY,XRAY SKULL <4V,471.1,353.33
,CPTHCPCS,70260,RADIOLOGY,XRAY SKULL COMPLETE MIN 4V,611.8,458.85
,CPTHCPCS,70330,RADIOLOGY,XRAY EXAM OF TMJ JOINTS,666.5,499.88
,CPTHCPCS,70336,RADIOLOGY,MRI TEMPOROMANDIBULAR JOINT,3390.4,2542.8
,CPTHCPCS,70360,RADIOLOGY,XRAY NECK SOFT TISSUE,431.8,323.85
,CPTHCPCS,70370,RADIOLOGY,UPPER AIRWAY FLUOROSCOPY/RAD,959.4,719.55
,CPTHCPCS,70371,RADIOLOGY,RADIOLOGY FLUORO SPEECH STUDY,907.3,680.48
,CPTHCPCS,70390,RADIOLOGY,SIALOGRAPHY,1038.2,778.65
,CPTHCPCS,70450,RADIOLOGY,CT HEAD W/O CONTRAST,1871.6,1403.7
,CPTHCPCS,70450,RADIOLOGY,CT HEAD W/O CONTRAST STEALTH,2152.4,1614.3
,CPTHCPCS,70460,RADIOLOGY,CT HEAD W CONTRAST,1986.3,1489.73
,CPTHCPCS,70470,RADIOLOGY,CT HEAD COMBINED,2651.9,1988.93
,CPTHCPCS,70480,RADIOLOGY,CT ORBIT/EAR/FOSSA W/O CONTRAST,2242.6,1681.95
,CPTHCPCS,70481,RADIOLOGY,CT ORBIT/EAR/FOSSA W/ CONTRAST,2803.2,2102.4
,CPTHCPCS,70482,RADIOLOGY,CT ORBIT/EAR/FOSSA W/O&W/ CONT,3099.3,2324.48
,CPTHCPCS,70486,RADIOLOGY,CT MAXILLOFACIAL W/O CONTRAST,1891.2,1418.4
,CPTHCPCS,70487,RADIOLOGY,CT MAXILLOFACIAL W/ CONTRAST,2239.5,1679.63
,CPTHCPCS,70488,RADIOLOGY,CT MAXILLOFACIAL W/O&W/ CONTRAST,3116.9,2337.68
,CPTHCPCS,70490,RADIOLOGY,CT NECK SOFT TISSUE W/O CONTRAST,2010.4,1507.8
,CPTHCPCS,70491,RADIOLOGY,CT NECK SOFT TISSUE W/ CONTRAST,2729.2,2046.9
,CPTHCPCS,70492,RADIOLOGY,CT NECK SOFT TISSUE W/O&W/ CONTRAST,2495,1871.25
,CPTHCPCS,70496,RADIOLOGY,CT ANGIO HEAD,3833.6,2875.2
,CPTHCPCS,70498,RADIOLOGY,CT ANGIO NECK,2955.2,2216.4
,CPTHCPCS,70498,RADIOLOGY,CT ANGIO NECK W+WO CONT,2955.2,2216.4
,CPTHCPCS,70498,RADIOLOGY,CT ANGIO NECK WITH CONT,2955.2,2216.4
,CPTHCPCS,70540,RADIOLOGY,MRI ORBIT/FACE/NECK W/O CONTRAST LTD,2337.5,1753.13
,CPTHCPCS,70540,RADIOLOGY,MRI ORBIT/FACE/NECK W/O CONTRAST,3746,2809.5
,CPTHCPCS,70542,RADIOLOGY,MRI ORBIT/FACE/NECK WITH CONTRAST,4155.7,3116.78
,CPTHCPCS,70543,RADIOLOGY,MRI ORBIT/FACE/NECK W/&W/O CONTRAST,5938.6,4453.95
,CPTHCPCS,70544,RADIOLOGY,MRI ANGIO HEAD W/O CONTRAST,3667.4,2750.55
,CPTHCPCS,70545,RADIOLOGY,MRI ANGIO HEAD WITH CONT,4491.9,3368.93
,CPTHCPCS,70546,RADIOLOGY,MRI ANGIO HEAD W+W/O CONT,5308.6,3981.45
,CPTHCPCS,70547,RADIOLOGY,MRI ANGIO NECK W/O CONT,3296.3,2472.23
,CPTHCPCS,70548,RADIOLOGY,MRI ANGIO NECK WITH CONT,3485.2,2613.9
,CPTHCPCS,70549,RADIOLOGY,MRI ANGIO NECK W+W/O CONT,5095.7,3821.78
,CPTHCPCS,70551,RADIOLOGY,MRI BRAIN W/O CONTRAST,3815.2,2861.4
,CPTHCPCS,70551,RADIOLOGY,MRI IAC W/O CONT,3809.6,2857.2
,CPTHCPCS,70551,RADIOLOGY,MR BRAIN LIMITED,2216.7,1662.53
,CPTHCPCS,70552,RADIOLOGY,MRI BRAIN W CONTRAST,3924.1,2943.08
,CPTHCPCS,70553,RADIOLOGY,MRI BRAIN COMBINED,5331.5,3998.63
,CPTHCPCS,70553,RADIOLOGY,MRI IAC W+W/O CONT,5656.3,4242.23
,CPTHCPCS,70553,RADIOLOGY,MR BRAIN W+W/O CONTRAST LTD,3393.9,2545.43
,CPTHCPCS,70554,RADIOLOGY,MR FUNCTION BRAIN STUDY W/O PSYCHOLOGIST,5951.7,4463.78
,CPTHCPCS,70555,RADIOLOGY,MR FUNCTION BRAIN STUDY W/ PSYCHOLOGIST,5951.7,4463.78
,CPTHCPCS,71020,RADIOLOGY,CHEST 2V AP/LAT,417.6,313.2
,CPTHCPCS,71035,RADIOLOGY,CHEST SINGLE SPECIAL VIEW,348.1,261.08
,CPTHCPCS,71045,RADIOLOGY,XRAY CHEST 1V,396.5,297.38
,CPTHCPCS,71045,RADIOLOGY,CHEST 1 VIEW,396.5,297.38
,CPTHCPCS,71046,RADIOLOGY,XRAY CHEST 2V,475.6,356.7
,CPTHCPCS,71047,RADIOLOGY,XRAY CHEST 3V,547,410.25
,CPTHCPCS,71048,RADIOLOGY,XRAY CHEST 4V,628.9,471.68
,CPTHCPCS,71100,RADIOLOGY,X-RAY RIBS,423.9,317.93
,CPTHCPCS,71101,RADIOLOGY,XRAY RIBS UNILAT W/PA CHEST 3V,554,415.5
,CPTHCPCS,71110,RADIOLOGY,XRAY RIBS BILAT INCL PA CHEST MIN 4V,567.2,425.4
,CPTHCPCS,71111,RADIOLOGY,RIBS BILAT W/PA CHEST MIN 4V,667.7,500.78
,CPTHCPCS,71120,RADIOLOGY,XRAY STERNUM 2V,472.2,354.15
,CPTHCPCS,71250,RADIOLOGY,CT THORAX W/O CONT,2264.1,1698.08
,CPTHCPCS,71260,RADIOLOGY,CT THORAX W CONTRAST,2872.5,2154.38
,CPTHCPCS,71260,RADIOLOGY,CT THORAX W/ HIGH RES,2924,2193
,CPTHCPCS,71270,RADIOLOGY,CT SCAN CHEST W/&W/O CONTRAST,3440.2,2580.15
,CPTHCPCS,71275,RADIOLOGY,CT ANGIO CHEST,3434.3,2575.73
,CPTHCPCS,71550,RADIOLOGY,MRI CHEST W/O CONTRAST,4033.8,3025.35
,CPTHCPCS,71550,RADIOLOGY,MRI CHEST LIMITED,2701.5,2026.13
,CPTHCPCS,71550,RADIOLOGY,MRI WB CHEST LIMITED,1350.8,1013.1
,CPTHCPCS,71550,RADIOLOGY,MRI CHEST LIMITED,2597.5,1948.13
,CPTHCPCS,71551,RADIOLOGY,MRI CHEST WITH CONTRAST,4912.2,3684.15
,CPTHCPCS,71552,RADIOLOGY,MRI CHEST COMBINED,6168.4,4626.3
,CPTHCPCS,71555,RADIOLOGY,MR ANGIO CHEST WITH CONTRAST,3828.5,2871.38
,CPTHCPCS,71555,RADIOLOGY,MR ANGIO CHEST W/O CONTRAST,3624.7,2718.53
,CPTHCPCS,71555,RADIOLOGY,MR ANGIO CHEST W+W/O CONTRAST,5521.1,4140.83
,CPTHCPCS,72020,RADIOLOGY,DX SPINE SNGL V-SPECIFY LVL,396.5,297.38
,CPTHCPCS,72020,RADIOLOGY,DX SPINE CERVICAL 1V,396.5,297.38
,CPTHCPCS,72020,RADIOLOGY,DX THORACIC SPINE 1V,396.5,297.38
,CPTHCPCS,72020,RADIOLOGY,DX LUMBAR SPINE 1V,396.5,297.38
,CPTHCPCS,72020,RADIOLOGY,DX SPINE THORACOLUMBAR 1V,396.5,297.38
,CPTHCPCS,72040,RADIOLOGY,XRAY SPINE CERVICAL 2-3V,598.5,448.88
,CPTHCPCS,72050,RADIOLOGY,XRAY SPINE CERVICAL 4 OR 5V,719.6,539.7
,CPTHCPCS,72052,RADIOLOGY,DX SPINE CERVICAL 6V OR MORE,892.3,669.23
,CPTHCPCS,72070,RADIOLOGY,XRAY SPINE-THORACIC 2V,562.6,421.95
,CPTHCPCS,72072,RADIOLOGY,XRAY SPINE THORACIC 3V,549.2,411.9
,CPTHCPCS,72074,RADIOLOGY,XRAY SPINE THORACIC 4V,618.6,463.95
,CPTHCPCS,72080,RADIOLOGY,XRAY SPINE THORACOLUMBAR MIN 2 VIEWS,456.9,342.68
,CPTHCPCS,72081,RADIOLOGY,XRAY EXAM ENTIRE SPINE 1V,453,339.75
,CPTHCPCS,72082,RADIOLOGY,DX SPINE ENTIRE 2V NON-SCOLI,975.8,731.85
,CPTHCPCS,72082,RADIOLOGY,DX SPINE 2-3V SCOLI SUP & UPRT,467.3,350.48
,CPTHCPCS,72082,RADIOLOGY,DX SPINE 2-3V SCOLI SUPINE ONLY,362.7,272.03
,CPTHCPCS,72083,RADIOLOGY,DX SPINE 4-5V SCOLI SUP & UPRT,584,438
,CPTHCPCS,72083,RADIOLOGY,DX SPINE 4-5V SCOLI SUPINE ONLY,438,328.5
,CPTHCPCS,72084,RADIOLOGY,DX SPINE MIN 6VWS,568.5,426.38
,CPTHCPCS,72100,RADIOLOGY,XRAY SPINE LUMBOSACRAL 2-3V,530.3,397.73
,CPTHCPCS,72110,RADIOLOGY,XRAY SPINE LUMBAR MIN 4V,785.3,588.98
,CPTHCPCS,72114,RADIOLOGY,XRAY SPINE L-S W/BEND 6V +,986.2,739.65
,CPTHCPCS,72120,RADIOLOGY,SPINE LUMBAR BENDING 2-3V,583.1,437.33
,CPTHCPCS,72125,RADIOLOGY,CT SPINE CERVICAL W/O CONTRAST,2206.4,1654.8
,CPTHCPCS,72126,RADIOLOGY,CT SPINE CERVICAL W CONTRAST,2534,1900.5
,CPTHCPCS,72127,RADIOLOGY,CT SPINE CERVICAL W&WO CONTRST,3291.4,2468.55
,CPTHCPCS,72128,RADIOLOGY,CT SPINE THORACIC W/O CONTRAST,2240.6,1680.45
,CPTHCPCS,72129,RADIOLOGY,CT SPINE THORACIC W/ CONTRAST,2404.5,1803.38
,CPTHCPCS,72130,RADIOLOGY,CT SPINE THORACIC W&WO CONTRST,3298.5,2473.88
,CPTHCPCS,72131,RADIOLOGY,CT SPINE LUMBAR W/O CONTRAST,2487,1865.25
,CPTHCPCS,72132,RADIOLOGY,CT SPINE LUMBAR W/ CONTRAST,3050.2,2287.65
,CPTHCPCS,72133,RADIOLOGY,CT SPINE LUMBAR W/O&W/ CONTRAST,3295.1,2471.33
,CPTHCPCS,72141,RADIOLOGY,MRI CSPINE W/O CONTRAST,3585.6,2689.2
,CPTHCPCS,72141,RADIOLOGY,MRI SPINE CERVICAL W/O CONT,2402.5,1801.88
,CPTHCPCS,72141,RADIOLOGY,MR MYELOGRAM CERVICAL,3853.3,2889.98
,CPTHCPCS,72141,RADIOLOGY,MR SPINE CERVICAL W/O CONTRAST HASTE,717.2,537.9
,CPTHCPCS,72141,RADIOLOGY,MRI SPINE CERVICAL LIMITED,2383.5,1787.63
,CPTHCPCS,72141,RADIOLOGY,MR SPINE CERVICAL W/O CONT LTD,2151.5,1613.63
,CPTHCPCS,72141,RADIOLOGY,MRI WB CERVICAL SPINE LTD,1075.8,806.85
,CPTHCPCS,72142,RADIOLOGY,MRI SPINE CERVICAL W/CONTRAST,1972.3,1479.23
,CPTHCPCS,72142,RADIOLOGY,MRI SPINE CERVICAL W/ CONTRAST (TOTAL),1321.5,991.13
,CPTHCPCS,72142,RADIOLOGY,MR SPINE CERVICAL W/CONTRAST LTD,1183.4,887.55
,CPTHCPCS,72146,RADIOLOGY,MRI SPINE THORACIC W/O CONT,2306,1729.5
,CPTHCPCS,72146,RADIOLOGY,MRI TSPINE W/O CONTRAST,3441.7,2581.28
,CPTHCPCS,72146,RADIOLOGY,MR MYELOGRAM THORACIC,3701.7,2776.28
,CPTHCPCS,72146,RADIOLOGY,MR SPINE THORACIC W/O CONT LTD,1103.1,827.33
,CPTHCPCS,72146,RADIOLOGY,MR SPINE THORACIC W/O CONTRAST HASTE,688.4,516.3
,CPTHCPCS,72146,RADIOLOGY,MR SPINE THORACIC W/O CONT LTD,2065.1,1548.83
,CPTHCPCS,72146,RADIOLOGY,MRI WB THORACIC SPINE LTD,1032.6,774.45
,CPTHCPCS,72147,RADIOLOGY,MRI SPINE THORACIC W/CONTRAST,1972.3,1479.23
,CPTHCPCS,72147,RADIOLOGY,MRI SPINE THORACIC W/ CONTRAST (TOTAL),1321.5,991.13
,CPTHCPCS,72147,RADIOLOGY,MR SPINE THORACIC W/CONTRAST LTD,1183.4,887.55
,CPTHCPCS,72148,RADIOLOGY,MRI LSPINE W/O CONTRAST,3585.6,2689.2
,CPTHCPCS,72148,RADIOLOGY,MRI SPINE LUMBAR W/O CONTRAST,2402.5,1801.88
,CPTHCPCS,72148,RADIOLOGY,MRI SPINE LUMBAR LIMITED,1723.9,1292.93
,CPTHCPCS,72148,RADIOLOGY,MR MYELOGRAM LUMBAR,3853.3,2889.98
,CPTHCPCS,72148,RADIOLOGY,MR SPINE LUMBAR W/O CONT LTD,1149.3,861.98
,CPTHCPCS,72148,RADIOLOGY,MR SPINE LUMBAR W/O CONTRAST HASTE,717.2,537.9
,CPTHCPCS,72148,RADIOLOGY,MRI SPINE LUMBAR LIMITED,1792.8,1344.6
,CPTHCPCS,72148,RADIOLOGY,MR SPINE LUMBAR W/O CONT LTD,2151.5,1613.63
,CPTHCPCS,72148,RADIOLOGY,MRI WB LUMBAR SPINE LTD,1075.8,806.85
,CPTHCPCS,72149,RADIOLOGY,MRI SPINE LUMBAR W/CONTRAST,1972.3,1479.23
,CPTHCPCS,72149,RADIOLOGY,MRI SPINE LUMBAR W/ CONTRAST (TOTAL),1321.5,991.13
,CPTHCPCS,72149,RADIOLOGY,MR SPINE LUMBAR W/CONTRAST LTD,1183.4,887.55
,CPTHCPCS,72156,RADIOLOGY,MRI CSPINE COMBINED,5219.2,3914.4
,CPTHCPCS,72156,RADIOLOGY,MRI SPINE CERVICAL W+W/O CONT,3643.2,2732.4
,CPTHCPCS,72157,RADIOLOGY,MRI SPINE THORACIC W/+W/O CONT,3643.2,2732.4
,CPTHCPCS,72157,RADIOLOGY,MRI TSPINE COMBINED,5219.2,3914.4
,CPTHCPCS,72158,RADIOLOGY,MRI LSPINE COMBINED,5226.7,3920.03
,CPTHCPCS,72158,RADIOLOGY,MRI SPINE LUMBAR W/+W/O CONT,3643.2,2732.4
,CPTHCPCS,72159,RADIOLOGY,MR ANGIO SPINE/CONTENTS WITH CONTRAST,3828.5,2871.38
,CPTHCPCS,72159,RADIOLOGY,MR ANGIO SPINE/CONTENTS WITHOUT CONTRAST,3624.7,2718.53
,CPTHCPCS,72159,RADIOLOGY,MR ANGIO SPINE/CONTENTS W+W/O CONTRAST,5521,4140.75
,CPTHCPCS,72170,RADIOLOGY,PELVIS 1-2 VIEWS,453,339.75
,CPTHCPCS,72190,RADIOLOGY,XRAY PELVIS COMPLETE MIN 3V,506.6,379.95
,CPTHCPCS,72191,RADIOLOGY,CT ANGIO PELVIS,3479.8,2609.85
,CPTHCPCS,72192,RADIOLOGY,CT PELVIS W/O CONTRAST,2115.5,1586.63
,CPTHCPCS,72193,RADIOLOGY,CT PELVIS W CONTRAST,2958.1,2218.58
,CPTHCPCS,72194,RADIOLOGY,CT PELVIS COMBINED,3259,2444.25
,CPTHCPCS,72195,RADIOLOGY,MRI PELVIS W/O CONTRAST,3436.7,2577.53
,CPTHCPCS,72195,RADIOLOGY,MRI PELVIS LIMITED,2375,1781.25
,CPTHCPCS,72195,RADIOLOGY,MRI WB PELVIS LIMITED,1187.6,890.7
,CPTHCPCS,72196,RADIOLOGY,MRI PELVIS WITH CONTRAST,4215,3161.25
,CPTHCPCS,72197,RADIOLOGY,MRI PELVIS W W/O CONTRAST,5308.5,3981.38
,CPTHCPCS,72198,RADIOLOGY,MR ANGIO PELVIS WITH CONTRAST,3828.5,2871.38
